atclNo,cortarNo,atclNm,latitude,longitude,realEstateTypeCode,realEstateTypeName,tradeTypeName,tradeTypeCode,atclCfmYmd,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,spc1,spc2,spc1_pyeong,spc2_pyeong,direction,flrInfo,tagList,atclFetrDesc,rltrNm,cpNm,directTradYn,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간,단지명_정규화_단지정보,단지코드_단지정보,시군구_단지정보,세대수_단지정보,사용승인일_단지정보,법정동주소_단지정보,동수_단지정보,분양형태_단지정보,단지코드,시군구,세대수,사용승인일,법정동주소,동수,분양형태
2549582055,1168010600,다가구,37.500383,127.052242,C03,단독/다가구,월세,B2,25.09.15.,0,0,0,0,0,0,30,25.0,9.07,7.56,남향,5월 6일,"['25년이내', '화장실한개', '소형평수']",보안좋고 쾌적한 풀옵션 학원가 좋은집 조용하고 가격대비최상급 강력추천,하나공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,72,1000,1000,0,0,72,72,"매매, 월세",한티역수인분당선,459,6,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","진선여자중학교, 역삼중학교, 단국대학교사범대학 부속중학교","진선여자고등학교, 단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2549112247,1168010600,다가구,37.499924,127.053581,C03,단독/다가구,전세,B1,25.09.12.,0,0,0,0,0,0,70,60.0,21.18,18.15,남향,2월 3일,"['25년이상', '역세권', '화장실한개']",보안좋고 쾌적한 쓰리룸 학원가 좋은집 조용하고 가격대비최상급 강력추천,하나공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,36000,0,0,36000,36000,0,0,0,0,매매,한티역수인분당선,408,6,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","진선여자중학교, 단국대학교사범대학 부속중학교, 역삼중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 진선여자고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2549112004,1168010600,다가구,37.499924,127.053581,C03,단독/다가구,월세,B2,25.09.12.,0,0,0,0,0,0,70,60.0,21.18,18.15,남향,2월 3일,"['25년이상', '역세권', '화장실한개']",보안좋고 쾌적한 쓰리룸 학원가 좋은집 조용하고 가격대비최상급 강력추천,하나공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,10000,0,120,10000,10000,0,0,120,120,"매매, 월세",한티역수인분당선,408,6,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","진선여자중학교, 단국대학교사범대학 부속중학교, 역삼중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 진선여자고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2548990483,1168010600,다가구,37.50076,127.058944,C03,단독/다가구,월세,B2,25.09.11.,0,0,0,0,0,0,38,34.9,11.49,10.56,남향,B1/3,"['25년이상', '화장실한개', '소형평수']","남향, 채광 환기 좋은 반지하 투룸, 차량 없이도 살기 편한 추천 매물",미라클알파부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,2000,0,66,2000,2000,0,0,66,66,"매매, 월세",한티역수인분당선,728,10,"서울도곡초등학교, 서울대현초등학교, 서울대곡초등학교","휘문중학교, 단국대학교사범대학 부속중학교, 대명중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2548874747,1168010600,다가구,37.498491,127.05624,C03,단독/다가구,월세,B2,25.09.10.,0,0,0,0,0,0,55,50.0,16.64,15.12,북동향,2월 3일,"['25년이내', '융자금없는', '역세권']",보안좋고 쾌적하며 조용한 2룸 주차가능 학원가좋은집 가격대비최상급강력추천,하나공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,4000,0,110,4000,4000,0,0,110,110,"매매, 월세",한티역수인분당선,382,5,"서울도곡초등학교, 서울대도초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2548673765,1168010600,다가구,37.50011,127.056535,C03,단독/다가구,월세,B2,25.09.09.,0,0,0,0,0,0,42,39.0,12.71,11.8,남향,B1/3,"['25년이상', '융자금없는', '화장실한개']","각 방 모두 넓은 남향2룸, 주차불가",대치동부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,2000,0,60,2000,2000,0,0,60,60,"매매, 월세",한티역수인분당선,532,7,"서울도곡초등학교, 서울도성초등학교, 서울대현초등학교","단국대학교사범대학 부속중학교, 진선여자중학교, 휘문중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2548238474,1168010600,빌라,37.502031,127.05182,C02,빌라,월세,B2,25.09.09.,0,0,0,0,0,0,32,30.0,9.68,9.07,서향,B1/4,"['25년이상', '역세권', '화장실한개']",보안좋고 쾌적한 지층방 학원가 좋은집 조용하고 가격대비최상급 강력추천,하나공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,300,300,40,300,300,300,300,40,40,"매매, 전세, 월세",선릉역2호선,372,5,"서울도성초등학교, 서울도곡초등학교","진선여자중학교, 역삼중학교, 단국대학교사범대학 부속중학교","진선여자고등학교, 단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2548139948,1168010600,다가구,37.499693,127.052944,C03,단독/다가구,월세,B2,25.09.08.,0,0,0,0,0,0,55,45.0,16.64,13.61,남서향,B1/3,"['25년이상', '융자금없는', '역세권']",보안좋고 쾌적한 풀옵션 학원가 좋은집 조용하고 가격대비최상급 추천매물,하나공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,63,1000,1000,0,0,63,63,"매매, 월세",한티역수인분당선,378,5,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","진선여자중학교, 역삼중학교, 단국대학교사범대학 부속중학교","단국대학교사범대학부속고등학교, 진선여자고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553890520,1168010600,빌라,37.500174,127.05496,C02,빌라,월세,B2,25.10.08.,0,0,0,0,0,0,29,26.99,8.77,8.16,남향,3월 4일,"['25년이상', '소형평수', '방한개']","근저당 없음, lh대출, 1년전 수리, 베란다 있는 분리 원룸",좋은공인중개사사무소,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,13500,0,18,13500,13500,0,0,18,18,"매매, 월세",한티역수인분당선,468,6,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 진선여자중학교, 역삼중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 진선여자고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553892019,1168010600,빌라,37.502324,127.063513,C02,빌라,월세,B2,25.10.08.,0,0,0,0,0,0,63,58.73,19.06,17.77,남향,고/2,"['10년이내', '방세개', '화장실두개']",삼성역도보권 완전럭셔리컨디션굿 3룸2화 무료주차,더큼공인중개사,부동산포스,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,10000,0,240,10000,10000,0,0,240,240,"매매, 월세",삼성역2호선,723,10,"서울대현초등학교, 서울도곡초등학교, 서울대곡초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553888270,1168010600,다가구,37.499545,127.052095,C03,단독/다가구,월세,B2,25.10.08.,0,0,0,0,0,0,55,46.28,16.64,14.0,북동향,저/3,"['25년이상', '역세권', '소형평수']",대치동 초가성비 투룸 평수대비 매우저렴,더큼공인중개사사무소,우리집부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,2000,0,60,2000,2000,0,0,60,60,"매매, 월세",한티역수인분당선,369,5,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","진선여자중학교, 역삼중학교, 단국대학교사범대학 부속중학교","진선여자고등학교, 단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553865989,1168010600,빌라,37.50517,127.06015,C02,빌라,월세,B2,25.10.06.,0,0,0,0,0,0,0,26.75,0.0,8.09,북동향,2월 4일,"['25년이상', '올수리', '테라스']",전입OK 올수리 실매물 사이즈좋은 예쁜 원룸 가성비 SS,집(Zip)부동산공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,5000,0,56,5000,5000,0,0,56,56,"매매, 월세",삼성역2호선,478,7,"서울대현초등학교, 서울도곡초등학교","대명중학교, 휘문중학교",휘문고등학교,강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553856026,1168010600,빌라,37.504828,127.060015,C02,빌라,월세,B2,25.10.05.,0,0,0,0,0,0,57,44.64,17.24,13.5,남서향,2월 6일,"['25년이내', '화장실한개', '소형평수']",전입OK 풀옵션 채광 굿 엘리베이터 베란다o,집(Zip)부동산공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,73,1000,1000,0,0,73,73,"매매, 월세",삼성역2호선,517,7,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교",휘문고등학교,강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553843184,1168010600,빌라,37.500776,127.054229,C02,빌라,매매,A1,25.10.04.,0,0,0,0,0,0,63,55.66,19.06,16.84,북동향,5월 5일,"['25년이내', '탑층', '방세개', '화장실두개']",학원가 탑층 3룸 2욕실 편리한 복층 중 가장큰평수 매매,한국공인중개사사무소,한경부동산,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,70000,0,0,70000,70000,0,0,0,0,매매,한티역수인분당선,512,7,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","진선여자중학교, 단국대학교사범대학 부속중학교, 역삼중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 진선여자고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553849689,1168010600,빌라,37.498979,127.055872,C02,빌라,월세,B2,25.10.04.,0,0,0,0,0,0,17,14.63,5.14,4.43,동향,5월 6일,"['10년이내', '역세권', '세대분리', '화장실한개']","대치동 학원가, 풀옵션 분리형원룸, 엘베O 자주식 주차 선착순",미라클알파부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,5000,0,105,5000,5000,0,0,105,105,"매매, 월세",한티역수인분당선,397,5,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553845757,1168010600,빌라,37.503303,127.056058,C02,빌라,단기임대,B3,25.10.04.,0,0,0,0,0,0,22,18.04,6.65,5.46,서향,3월 5일,"['25년이내', '화장실한개', '소형평수', '방한개']","포스코더샵인근, 깔끔한 오픈형원룸, 풀옵션, 엘베O, 주차가능",미라클알파부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,300,300,83,300,300,300,300,83,83,"매매, 전세, 월세",선릉역2호선,639,9,"서울도곡초등학교, 서울도성초등학교, 서울대현초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 진선여자고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553848144,1168010600,빌라,37.503141,127.055397,C02,빌라,전세,B1,25.10.04.,0,0,0,0,0,0,34,27.42,10.29,8.29,북동향,4월 6일,"['10년이내', '화장실한개', '소형평수', '방두개']",대출가능 투룸 전세 엘베O 주차가능 포스코센터 도보 거리,미라클알파부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,33000,0,0,33000,33000,0,0,0,0,매매,선릉역2호선,587,8,"서울도곡초등학교, 서울도성초등학교, 서울대현초등학교","대명중학교, 휘문중학교, 진선여자중학교","휘문고등학교, 진선여자고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553849581,1168010600,빌라,37.498979,127.055872,C02,빌라,매매,A1,25.10.04.,0,0,0,0,0,0,17,14.63,5.14,4.43,동향,5월 6일,"['10년이내', '역세권', '세대분리', '화장실한개']","대치동 학원가, 임대수요 많은 풀옵션 분리형원룸 , 엘베O",미라클알파부동산중개,매경부동산,N,0,0,0,3,0,False,0,0,0,0,0,0,False,False,36500,0,0,36500,36500,0,0,0,0,매매,한티역수인분당선,397,5,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553849995,1168010600,다가구,37.500945,127.057328,C03,단독/다가구,월세,B2,25.10.04.,0,0,0,0,0,0,51,51.2,15.43,15.49,남동향,3월 4일,"['25년이상', '소형평수', '방세개', '화장실한개']","대치동 학원가 방3 화1 주차 무료1대, 입주협의가능",미라클알파부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,20000,0,120,20000,20000,0,0,120,120,"매매, 월세",한티역수인분당선,648,9,"서울도곡초등학교, 서울대현초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 휘문중학교, 대명중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553849798,1168010600,다가구,37.49884,127.058931,C03,단독/다가구,월세,B2,25.10.04.,0,0,0,0,0,0,19,19.2,5.75,5.81,남동향,2월 6일,"['25년이내', '화장실한개', '소형평수', '방한개']",학원가 학생전용 깔끔한 원룸 엘베O 주차가능,미라클알파부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,3000,0,75,3000,3000,0,0,75,75,"매매, 월세",한티역수인분당선,602,8,"서울도곡초등학교, 서울대곡초등학교, 서울대현초등학교","단국대학교사범대학 부속중학교, 휘문중학교, 대명중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
2553850254,1168010600,빌라,37.500257,127.057659,C02,빌라,단기임대,B3,25.10.04.,0,0,0,0,0,0,34,29.31,10.29,8.87,남향,2월 5일,"['25년이내', '화장실한개', '소형평수']","위치좋고 깔끔한 1.5룸, 주차1, 단기 3개월, 조리도구, 식기 완비",미라클알파부동산중개,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,160,160,160,160,160,160,160,160,160,"매매, 전세, 월세",한티역수인분당선,608,9,"서울도곡초등학교, 서울대현초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 휘문중학교, 대명중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,단독다가구/주택,2025.10.8 10:44,,,,,,,,,,,,,,,
